Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Cost,Profit,State,City,Payment_Mode,Ship_Mode,Sales_Channel,Is_Returned,Customer_Rating
AMZ-139768,2023-12-23,CUST-44725,Kiara Kumar,Prime Member,Books,Cookbook,1,968.72,968.72,20,193.74,774.98,573.39,201.59,Haryana,Gurugram,Debit Card,Standard,Mobile App,0,5
AMZ-190469,2023-12-23,CUST-28119,Myra Bose,New,Home & Kitchen,LED Bulb,2,8385.46,16770.92,40,6708.37,10062.55,12753.17,-2690.62,Tamil Nadu,Chennai,Debit Card,Standard,Mobile App,0,5
AMZ-171902,2023-12-23,CUST-38598,Simran Patel,Prime Member,Home & Kitchen,Bedsheet Set,1,10132.6,10132.6,10,1013.26,9119.34,6042.06,3077.28,Delhi,New Delhi,Credit Card,Standard,Website,0,5
AMZ-125208,2023-12-23,CUST-27891,Kiara Mehta,Prime Member,Home & Kitchen,Water Bottle,2,6000.24,12000.48,10,1200.05,10800.43,6644.03,4156.4,Kerala,Thiruvananthapuram,UPI,Same-Day,Amazon App - Prime,1,1
AMZ-161898,2023-12-23,CUST-20221,Reyansh Gupta,Returning,Fashion,Jeans,1,2866.46,2866.46,0,0.0,2866.46,2042.37,824.09,West Bengal,Kolkata,UPI,Same-Day,Mobile App,0,5
AMZ-150302,2023-12-23,CUST-29082,Ishita Rao,Returning,Books,Fiction Novel,1,911.52,911.52,10,91.15,820.37,655.27,165.1,Delhi,New Delhi,UPI,Expedited,Mobile App,0,4
AMZ-173413,2023-12-23,CUST-28225,Diya Nair,Prime Member,Electronics,Power Bank,1,24193.55,24193.55,10,2419.36,21774.19,14412.82,7361.37,West Bengal,Kolkata,Cash on Delivery,Expedited,Mobile App,0,4
AMZ-115529,2023-12-23,CUST-41589,Kabir Chopra,Prime Member,Grocery,Dry Fruits Pack,1,261.06,261.06,20,52.21,208.85,178.99,29.86,Kerala,Kochi,Amazon Pay,Standard,Amazon App - Prime,0,5
AMZ-104203,2023-12-23,CUST-27964,Riya Singh,Prime Member,Grocery,Basmati Rice,1,1207.85,1207.85,15,181.18,1026.67,741.71,284.96,Haryana,Faridabad,UPI,Expedited,Website,0,4
AMZ-105399,2023-12-23,CUST-40574,Myra Verma,Returning,Electronics,Gaming Console,1,8942.1,8942.1,20,1788.42,7153.68,5900.43,1253.25,Delhi,New Delhi,Debit Card,Standard,Website,1,3
AMZ-106102,2023-12-23,CUST-24508,Sai Nair,New,Fashion,Backpack,2,2895.8,5791.6,20,1158.32,4633.28,3367.48,1265.8,Tamil Nadu,Chennai,UPI,Prime One-Day,Mobile App,0,5
AMZ-138592,2023-12-23,CUST-19987,Priya Verma,Returning,Beauty & Personal Care,Face Wash,1,1846.3,1846.3,10,184.63,1661.67,1116.38,545.29,Telangana,Hyderabad,Debit Card,Same-Day,Amazon App - Prime,0,4
AMZ-154560,2023-12-23,CUST-37521,Aarav Das,New,Toys & Baby Products,Soft Toy,1,2054.78,2054.78,0,0.0,2054.78,1450.76,604.02,Punjab,Amritsar,Cash on Delivery,Expedited,Website,0,3
AMZ-142069,2023-12-23,CUST-31003,Arjun Patel,Returning,Fashion,Jeans,2,4214.05,8428.1,0,0.0,8428.1,5230.67,3197.43,Karnataka,Bengaluru,UPI,Standard,Website,0,4
AMZ-186988,2023-12-23,CUST-43092,Sai Iyer,Returning,Fashion,Jacket,2,2195.26,4390.52,5,219.53,4170.99,3081.79,1089.2,Punjab,Amritsar,UPI,Standard,Amazon App - Prime,0,5
AMZ-197748,2023-12-23,CUST-38546,Reyansh Chopra,Returning,Beauty & Personal Care,Hair Dryer,1,381.17,381.17,0,0.0,381.17,225.84,155.33,Kerala,Thiruvananthapuram,Credit Card,Prime One-Day,Mobile App,0,2
AMZ-103539,2023-12-23,CUST-11346,Ayaan Reddy,Prime Member,Beauty & Personal Care,Skincare Kit,2,1812.09,3624.18,20,724.84,2899.34,2819.92,79.42,Kerala,Kochi,Credit Card,Same-Day,Mobile App,0,2
AMZ-163917,2023-12-23,CUST-10470,Vihaan Chopra,Prime Member,Beauty & Personal Care,Perfume,2,1330.75,2661.5,20,532.3,2129.2,1820.98,308.22,Kerala,Thiruvananthapuram,UPI,Standard,Website,0,4
AMZ-155207,2023-12-23,CUST-17744,Riya Patel,Returning,Electronics,Smartphone,3,27617.26,82851.78,30,24855.53,57996.25,51084.42,6911.83,Maharashtra,Nagpur,Credit Card,Expedited,Website,0,4
AMZ-162077,2023-12-23,CUST-42932,Neha Iyer,New,Sports & Fitness,Resistance Bands,1,11117.75,11117.75,20,2223.55,8894.2,7412.7,1481.5,West Bengal,Howrah,UPI,Expedited,Website,1,1
AMZ-141429,2023-12-23,CUST-14385,Sai Gupta,Returning,Home & Kitchen,LED Bulb,1,3061.93,3061.93,5,153.1,2908.83,2184.54,724.29,Gujarat,Surat,Credit Card,Same-Day,Amazon App - Prime,0,4
AMZ-105950,2023-12-23,CUST-33726,Ayaan Rao,New,Fashion,Formal Shirt,1,1591.66,1591.66,15,238.75,1352.91,1075.99,276.92,Punjab,Amritsar,Cash on Delivery,Standard,Mobile App,0,3
AMZ-186725,2023-12-23,CUST-37483,Arjun Sharma,Returning,Electronics,Bluetooth Speaker,1,43460.16,43460.16,10,4346.02,39114.14,25808.37,13305.77,Tamil Nadu,Chennai,UPI,Same-Day,Amazon App - Prime,0,4
AMZ-106078,2023-12-23,CUST-13607,Diya Kumar,Returning,Fashion,Sunglasses,1,1580.11,1580.11,25,395.03,1185.08,872.3,312.78,Haryana,Faridabad,Net Banking,Expedited,Amazon App - Prime,0,2
AMZ-133900,2023-12-23,CUST-14261,Rohan Joshi,Returning,Fashion,Formal Shirt,1,1556.77,1556.77,5,77.84,1478.93,968.51,510.42,Karnataka,Mysuru,Debit Card,Expedited,Website,0,4
AMZ-177954,2023-12-23,CUST-39635,Kabir Mehta,New,Sports & Fitness,Resistance Bands,2,13428.59,26857.18,25,6714.3,20142.88,15482.87,4660.01,Uttar Pradesh,Kanpur,UPI,Standard,Mobile App,0,3
AMZ-182063,2023-12-23,CUST-19724,Myra Joshi,Prime Member,Electronics,Power Bank,1,15887.41,15887.41,5,794.37,15093.04,9805.89,5287.15,Gujarat,Ahmedabad,Debit Card,Prime One-Day,Amazon App - Prime,0,5
AMZ-107772,2023-12-23,CUST-42837,Vihaan Iyer,Prime Member,Electronics,Router,2,60675.84,121351.68,10,12135.17,109216.51,89721.82,19494.69,Punjab,Ludhiana,UPI,Expedited,Website,0,5
AMZ-159632,2023-12-23,CUST-24043,Ritu Verma,Prime Member,Beauty & Personal Care,Hair Dryer,2,1343.62,2687.24,10,268.72,2418.52,1710.79,707.73,Rajasthan,Udaipur,UPI,Standard,Mobile App,0,5
AMZ-133755,2023-12-23,CUST-43385,Riya Nair,New,Fashion,Formal Shirt,2,3940.97,7881.94,25,1970.48,5911.46,4822.33,1089.13,Telangana,Hyderabad,Net Banking,Same-Day,Mobile App,0,2
AMZ-164400,2023-12-23,CUST-43231,Diya Sharma,Returning,Grocery,Spices Combo,2,1244.14,2488.28,0,0.0,2488.28,1649.14,839.14,Karnataka,Bengaluru,UPI,Expedited,Mobile App,0,5
AMZ-106027,2023-12-23,CUST-37306,Aarav Joshi,New,Beauty & Personal Care,Skincare Kit,2,436.97,873.94,5,43.7,830.24,532.02,298.22,Maharashtra,Pune,Debit Card,Expedited,Amazon App - Prime,0,5
AMZ-128836,2023-12-23,CUST-13505,Vivaan Mehta,New,Fashion,Women's Kurti,1,2896.32,2896.32,20,579.26,2317.06,1599.39,717.67,Rajasthan,Udaipur,Debit Card,Standard,Website,0,4
AMZ-170658,2023-12-23,CUST-44769,Neha Das,Returning,Electronics,Smartphone,1,42801.27,42801.27,25,10700.32,32100.95,25487.67,6613.28,Gujarat,Ahmedabad,Cash on Delivery,Expedited,Mobile App,0,4
AMZ-173177,2023-12-23,CUST-41250,Ishita Joshi,Returning,Sports & Fitness,Resistance Bands,1,6546.54,6546.54,10,654.65,5891.89,4077.88,1814.01,Haryana,Faridabad,Debit Card,Standard,Mobile App,0,5
AMZ-151128,2023-12-23,CUST-27149,Neha Nair,New,Sports & Fitness,Football,1,2080.32,2080.32,15,312.05,1768.27,1262.27,506.0,Delhi,New Delhi,Credit Card,Standard,Mobile App,0,5
AMZ-182987,2023-12-23,CUST-28272,Priya Sharma,New,Electronics,Laptop,2,36235.39,72470.78,15,10870.62,61600.16,53272.06,8328.1,Gujarat,Ahmedabad,Net Banking,Prime One-Day,Website,0,5
AMZ-101667,2023-12-23,CUST-17046,Karan Patel,New,Electronics,Gaming Console,1,5356.58,5356.58,5,267.83,5088.75,3429.51,1659.24,Punjab,Ludhiana,Credit Card,Standard,Mobile App,0,2
AMZ-117090,2023-12-23,CUST-10482,Ayaan Das,New,Home & Kitchen,Air Fryer,1,5082.91,5082.91,0,0.0,5082.91,3225.48,1857.43,Gujarat,Surat,Debit Card,Expedited,Amazon App - Prime,0,4
AMZ-170755,2023-12-23,CUST-37829,Saanvi Rao,Returning,Beauty & Personal Care,Makeup Kit,3,2467.71,7403.13,20,1480.63,5922.5,4562.43,1360.07,Gujarat,Surat,UPI,Prime One-Day,Website,0,4
AMZ-146210,2023-12-23,CUST-24683,Reyansh Chopra,New,Books,Fiction Novel,2,429.13,858.26,20,171.65,686.61,661.35,25.26,West Bengal,Howrah,UPI,Standard,Website,0,5
AMZ-153516,2023-12-23,CUST-10500,Aditya Verma,New,Electronics,Headphones,1,44257.66,44257.66,5,2212.88,42044.78,27755.18,14289.6,Tamil Nadu,Chennai,Credit Card,Same-Day,Mobile App,0,4
AMZ-145850,2023-12-23,CUST-20517,Ishita Mehta,Returning,Beauty & Personal Care,Hair Dryer,1,219.73,219.73,25,54.93,164.8,169.41,-4.61,Telangana,Hyderabad,UPI,Standard,Mobile App,0,2
AMZ-160838,2023-12-23,CUST-14697,Aditya Singh,New,Beauty & Personal Care,Hair Dryer,1,2431.04,2431.04,10,243.1,2187.94,1347.11,840.83,Karnataka,Bengaluru,Credit Card,Same-Day,Amazon App - Prime,0,5
AMZ-113711,2023-12-23,CUST-29795,Advait Kumar,New,Fashion,Jeans,1,2318.34,2318.34,15,347.75,1970.59,1458.17,512.42,Telangana,Hyderabad,UPI,Standard,Mobile App,0,5
AMZ-121729,2023-12-23,CUST-44708,Ritu Gupta,Returning,Home & Kitchen,Air Fryer,1,3825.89,3825.89,0,0.0,3825.89,2649.13,1176.76,Punjab,Ludhiana,UPI,Standard,Mobile App,0,3
AMZ-176148,2023-12-23,CUST-29773,Diya Iyer,New,Electronics,Smartphone,1,11171.73,11171.73,0,0.0,11171.73,6541.25,4630.48,Telangana,Hyderabad,UPI,Standard,Amazon App - Prime,0,4
AMZ-150971,2023-12-23,CUST-20968,Karan Patel,Returning,Sports & Fitness,Yoga Mat,4,13871.59,55486.36,10,5548.64,49937.72,36885.01,13052.71,Telangana,Hyderabad,Debit Card,Standard,Mobile App,0,4
AMZ-124619,2023-12-23,CUST-21816,Saanvi Bose,Returning,Fashion,Backpack,2,2883.39,5766.78,10,576.68,5190.1,4423.98,766.12,Gujarat,Ahmedabad,Amazon Pay,Expedited,Website,0,3
AMZ-171726,2023-12-23,CUST-44829,Aarav Iyer,Returning,Books,Children's Book,2,731.91,1463.82,30,439.15,1024.67,939.2,85.47,Tamil Nadu,Chennai,UPI,Standard,Amazon App - Prime,1,1
AMZ-132964,2023-12-23,CUST-12453,Aditya Patel,Returning,Fashion,Wrist Watch,1,1015.88,1015.88,25,253.97,761.91,745.07,16.84,Kerala,Thiruvananthapuram,Amazon Pay,Same-Day,Mobile App,0,5
AMZ-136709,2023-12-23,CUST-13346,Vivaan Gupta,Returning,Books,Self-Help Book,2,232.11,464.22,10,46.42,417.8,273.23,144.57,Telangana,Hyderabad,Credit Card,Standard,Website,0,5
AMZ-172582,2023-12-23,CUST-20909,Sai Iyer,New,Fashion,Men's T-Shirt,3,3043.07,9129.21,0,0.0,9129.21,6990.23,2138.98,Rajasthan,Udaipur,UPI,Same-Day,Mobile App,0,5
AMZ-198748,2023-12-23,CUST-28697,Reyansh Singh,Returning,Electronics,Smartphone,1,20807.58,20807.58,25,5201.9,15605.68,11955.71,3649.97,Telangana,Hyderabad,Debit Card,Standard,Website,0,5
AMZ-176781,2023-12-23,CUST-35154,Vihaan Gupta,Returning,Home & Kitchen,Vacuum Cleaner,1,8723.61,8723.61,0,0.0,8723.61,5313.2,3410.41,Tamil Nadu,Coimbatore,Debit Card,Standard,Website,0,5
AMZ-146473,2023-12-23,CUST-38312,Aditya Mehta,New,Beauty & Personal Care,Skincare Kit,1,1327.22,1327.22,5,66.36,1260.86,840.52,420.34,Gujarat,Ahmedabad,UPI,Standard,Mobile App,0,3
AMZ-122598,2023-12-23,CUST-26145,Ishita Singh,Prime Member,Fashion,Women's Kurti,2,1793.64,3587.28,20,717.46,2869.82,2242.27,627.55,Maharashtra,Mumbai,UPI,Standard,Website,0,5
AMZ-127264,2023-12-23,CUST-39480,Vihaan Chopra,Returning,Sports & Fitness,Yoga Mat,1,8193.8,8193.8,0,0.0,8193.8,5671.77,2522.03,Delhi,New Delhi,Net Banking,Same-Day,Amazon App - Prime,0,4
AMZ-147012,2023-12-23,CUST-26478,Vivaan Patel,Prime Member,Books,Biography,1,602.17,602.17,25,150.54,451.63,361.16,90.47,Gujarat,Ahmedabad,UPI,Expedited,Website,0,3
AMZ-171834,2023-12-23,CUST-16367,Kiara Joshi,Returning,Beauty & Personal Care,Perfume,1,1933.79,1933.79,10,193.38,1740.41,1341.18,399.23,West Bengal,Howrah,Cash on Delivery,Expedited,Website,0,4
AMZ-160596,2023-12-23,CUST-17638,Reyansh Singh,Prime Member,Home & Kitchen,Pressure Cooker,2,4038.92,8077.84,0,0.0,8077.84,5669.85,2407.99,Haryana,Gurugram,Debit Card,Standard,Mobile App,0,5
AMZ-121775,2023-12-23,CUST-19457,Reyansh Bose,Prime Member,Fashion,Wrist Watch,2,3848.14,7696.28,5,384.81,7311.47,5612.14,1699.33,Kerala,Kochi,UPI,Standard,Amazon App - Prime,0,4
AMZ-104369,2023-12-23,CUST-11355,Ananya Bose,New,Electronics,Camera,1,27911.92,27911.92,0,0.0,27911.92,21482.83,6429.09,Delhi,New Delhi,Net Banking,Standard,Website,0,4
AMZ-179996,2023-12-23,CUST-39104,Riya Nair,New,Grocery,Dry Fruits Pack,1,1179.15,1179.15,25,294.79,884.36,731.08,153.28,Karnataka,Bengaluru,Credit Card,Same-Day,Mobile App,1,1
AMZ-156416,2023-12-23,CUST-28491,Kiara Nair,Returning,Books,Self-Help Book,1,739.25,739.25,5,36.96,702.29,541.06,161.23,Gujarat,Ahmedabad,Amazon Pay,Standard,Mobile App,0,4
AMZ-147715,2023-12-23,CUST-23787,Vihaan Kumar,New,Grocery,Dry Fruits Pack,1,335.69,335.69,15,50.35,285.34,259.24,26.1,Haryana,Faridabad,Debit Card,Expedited,Mobile App,0,3
AMZ-152979,2023-12-23,CUST-29126,Advait Verma,Prime Member,Fashion,Sunglasses,1,3686.19,3686.19,5,184.31,3501.88,2314.7,1187.18,Rajasthan,Udaipur,Cash on Delivery,Standard,Mobile App,0,5
AMZ-198289,2023-12-23,CUST-30724,Sai Sharma,Returning,Toys & Baby Products,Building Blocks,1,305.03,305.03,40,122.01,183.02,180.93,2.09,Telangana,Hyderabad,Credit Card,Expedited,Website,0,4
AMZ-185075,2023-12-23,CUST-19623,Arjun Kumar,Returning,Electronics,Power Bank,1,34272.22,34272.22,25,8568.06,25704.16,25327.56,376.6,Haryana,Gurugram,Amazon Pay,Standard,Mobile App,0,1
AMZ-132541,2023-12-23,CUST-14497,Ritu Sharma,New,Home & Kitchen,Storage Boxes,3,5801.36,17404.08,0,0.0,17404.08,9613.76,7790.32,Delhi,New Delhi,Net Banking,Standard,Amazon App - Prime,0,5
AMZ-189763,2023-12-23,CUST-41826,Kabir Bose,Returning,Home & Kitchen,Mixer Grinder,2,740.04,1480.08,0,0.0,1480.08,874.7,605.38,Uttar Pradesh,Lucknow,UPI,Same-Day,Mobile App,0,3
AMZ-172507,2023-12-23,CUST-38816,Advait Nair,New,Fashion,Women's Kurti,1,3381.5,3381.5,5,169.08,3212.42,2206.73,1005.69,Uttar Pradesh,Noida,Cash on Delivery,Prime One-Day,Amazon App - Prime,0,4
AMZ-171601,2023-12-23,CUST-37599,Karan Nair,Prime Member,Books,Self-Help Book,1,214.28,214.28,20,42.86,171.42,122.17,49.25,Kerala,Thiruvananthapuram,UPI,Standard,Amazon App - Prime,0,4
AMZ-141308,2023-12-23,CUST-40242,Simran Bose,New,Beauty & Personal Care,Face Wash,2,663.36,1326.72,10,132.67,1194.05,811.41,382.64,Haryana,Gurugram,Debit Card,Standard,Website,0,5
AMZ-199803,2023-12-23,CUST-38151,Advait Joshi,Returning,Fashion,Jeans,2,806.82,1613.64,0,0.0,1613.64,1130.72,482.92,Kerala,Kochi,Cash on Delivery,Prime One-Day,Mobile App,0,2
AMZ-164088,2023-12-23,CUST-41190,Myra Gupta,New,Grocery,Green Tea,1,688.28,688.28,15,103.24,585.04,451.38,133.66,Rajasthan,Jaipur,Credit Card,Expedited,Mobile App,0,2
AMZ-131953,2023-12-23,CUST-15174,Vihaan Iyer,New,Sports & Fitness,Dumbbells,1,3883.16,3883.16,5,194.16,3689.0,2578.41,1110.59,Telangana,Hyderabad,Debit Card,Prime One-Day,Website,0,4
AMZ-140683,2023-12-23,CUST-19685,Saanvi Mehta,New,Beauty & Personal Care,Trimmer,1,1909.5,1909.5,15,286.42,1623.08,1271.99,351.09,Kerala,Thiruvananthapuram,UPI,Standard,Website,0,5
AMZ-167488,2023-12-23,CUST-39364,Riya Mehta,Prime Member,Sports & Fitness,Yoga Mat,5,7729.31,38646.55,15,5796.98,32849.57,24849.45,8000.12,Delhi,New Delhi,Credit Card,Standard,Mobile App,0,3
AMZ-133007,2023-12-24,CUST-27982,Aarav Sharma,Returning,Beauty & Personal Care,Shampoo,1,486.15,486.15,40,194.46,291.69,273.83,17.86,Tamil Nadu,Chennai,Credit Card,Expedited,Website,0,4
AMZ-196383,2023-12-24,CUST-11579,Sai Bose,Prime Member,Fashion,Sunglasses,1,603.44,603.44,10,60.34,543.1,334.07,209.03,Tamil Nadu,Chennai,UPI,Same-Day,Mobile App,0,5
AMZ-153880,2023-12-24,CUST-14986,Sai Nair,Prime Member,Electronics,Headphones,1,25957.76,25957.76,20,5191.55,20766.21,16467.86,4298.35,Rajasthan,Jaipur,Credit Card,Standard,Mobile App,0,5
AMZ-178289,2023-12-24,CUST-18319,Kabir Gupta,New,Books,Fiction Novel,1,390.08,390.08,30,117.02,273.06,242.56,30.5,Delhi,New Delhi,UPI,Standard,Website,0,3
AMZ-171174,2023-12-24,CUST-26035,Reyansh Verma,Prime Member,Beauty & Personal Care,Trimmer,3,2297.06,6891.18,15,1033.68,5857.5,4100.3,1757.2,Uttar Pradesh,Kanpur,Credit Card,Standard,Mobile App,0,5
AMZ-186957,2023-12-24,CUST-33208,Sai Bose,New,Electronics,Bluetooth Speaker,4,30489.82,121959.28,10,12195.93,109763.35,67939.48,41823.87,Kerala,Kochi,Credit Card,Standard,Website,0,5
AMZ-179409,2023-12-24,CUST-30953,Vivaan Kumar,Prime Member,Fashion,Backpack,1,2391.02,2391.02,15,358.65,2032.37,1500.05,532.32,West Bengal,Howrah,Credit Card,Expedited,Website,0,4
AMZ-126171,2023-12-24,CUST-35022,Advait Bose,Prime Member,Electronics,Gaming Console,1,58346.74,58346.74,10,5834.67,52512.07,40124.7,12387.37,Tamil Nadu,Chennai,UPI,Prime One-Day,Mobile App,0,4
AMZ-180504,2023-12-24,CUST-29882,Aadhya Joshi,New,Electronics,Smartwatch,1,15782.07,15782.07,30,4734.62,11047.45,12091.63,-1044.18,Karnataka,Mysuru,Debit Card,Same-Day,Website,0,2
AMZ-167302,2023-12-24,CUST-44003,Ananya Kumar,Prime Member,Toys & Baby Products,Building Blocks,2,499.44,998.88,15,149.83,849.05,550.36,298.69,Maharashtra,Nagpur,Credit Card,Expedited,Mobile App,0,5
AMZ-165730,2023-12-24,CUST-36807,Arjun Iyer,New,Beauty & Personal Care,Trimmer,1,2153.69,2153.69,15,323.05,1830.64,1392.53,438.11,Telangana,Hyderabad,UPI,Standard,Amazon App - Prime,0,2
AMZ-171778,2023-12-24,CUST-25961,Myra Mehta,Prime Member,Fashion,Wrist Watch,1,2669.94,2669.94,0,0.0,2669.94,1610.67,1059.27,Delhi,New Delhi,Cash on Delivery,Prime One-Day,Website,0,4
AMZ-171186,2023-12-24,CUST-28632,Myra Nair,New,Toys & Baby Products,Remote Control Car,4,4229.62,16918.48,30,5075.54,11842.94,11015.5,827.44,Tamil Nadu,Coimbatore,Debit Card,Standard,Mobile App,0,5
AMZ-141874,2023-12-24,CUST-18141,Priya Singh,Returning,Books,Biography,1,564.62,564.62,15,84.69,479.93,371.14,108.79,Tamil Nadu,Chennai,UPI,Standard,Mobile App,0,5
AMZ-158378,2023-12-24,CUST-30915,Aadhya Singh,New,Fashion,Jacket,1,4019.83,4019.83,25,1004.96,3014.87,2421.19,593.68,Delhi,New Delhi,Amazon Pay,Standard,Amazon App - Prime,0,5
AMZ-194033,2023-12-24,CUST-22208,Advait Joshi,Returning,Electronics,Camera,1,56974.13,56974.13,15,8546.12,48428.01,35936.07,12491.94,Kerala,Kochi,UPI,Same-Day,Mobile App,0,5
AMZ-145090,2023-12-24,CUST-31291,Ayaan Sharma,Returning,Home & Kitchen,Bedsheet Set,2,9901.64,19803.28,15,2970.49,16832.79,13236.15,3596.64,Haryana,Faridabad,Debit Card,Standard,Website,0,5
AMZ-116894,2023-12-24,CUST-43981,Vihaan Nair,New,Beauty & Personal Care,Makeup Kit,5,1663.53,8317.65,0,0.0,8317.65,6276.57,2041.08,Uttar Pradesh,Lucknow,UPI,Standard,Mobile App,0,5
AMZ-119246,2023-12-24,CUST-21716,Ayaan Mehta,Returning,Fashion,Men's T-Shirt,1,1797.68,1797.68,5,89.88,1707.8,1093.75,614.05,Telangana,Hyderabad,UPI,Prime One-Day,Mobile App,0,4
AMZ-144067,2023-12-24,CUST-42766,Kabir Mehta,New,Fashion,Formal Shirt,1,724.93,724.93,40,289.97,434.96,533.99,-99.03,Kerala,Thiruvananthapuram,Credit Card,Standard,Mobile App,1,3
AMZ-106271,2023-12-24,CUST-15249,Ritu Reddy,Returning,Beauty & Personal Care,Face Wash,1,1087.38,1087.38,15,163.11,924.27,780.82,143.45,West Bengal,Kolkata,UPI,Same-Day,Mobile App,0,4
AMZ-149995,2023-12-24,CUST-10550,Ishita Iyer,Returning,Books,Cookbook,3,440.1,1320.3,15,198.04,1122.26,946.08,176.18,Gujarat,Ahmedabad,UPI,Expedited,Website,1,1
AMZ-132057,2023-12-24,CUST-26122,Priya Reddy,New,Home & Kitchen,Mixer Grinder,1,1884.65,1884.65,15,282.7,1601.95,1037.52,564.43,Karnataka,Mysuru,UPI,Expedited,Amazon App - Prime,0,4
AMZ-167117,2023-12-24,CUST-34745,Simran Iyer,Prime Member,Beauty & Personal Care,Hair Dryer,2,677.86,1355.72,5,67.79,1287.93,1011.91,276.02,Punjab,Amritsar,UPI,Standard,Mobile App,0,4
AMZ-125468,2023-12-24,CUST-25317,Aadhya Chopra,New,Fashion,Running Shoes,3,1536.1,4608.3,5,230.42,4377.88,3356.66,1021.22,Delhi,New Delhi,Debit Card,Expedited,Website,0,5
AMZ-101885,2023-12-24,CUST-23014,Ishita Iyer,Prime Member,Sports & Fitness,Resistance Bands,1,1918.37,1918.37,5,95.92,1822.45,1326.79,495.66,West Bengal,Kolkata,Cash on Delivery,Standard,Mobile App,0,5
AMZ-141264,2023-12-24,CUST-15078,Priya Gupta,Returning,Sports & Fitness,Cycling Helmet,2,5601.91,11203.82,15,1680.57,9523.25,7278.36,2244.89,Rajasthan,Udaipur,Debit Card,Expedited,Website,1,3
AMZ-162943,2023-12-24,CUST-19669,Riya Sharma,Prime Member,Beauty & Personal Care,Trimmer,1,1331.9,1331.9,15,199.78,1132.12,904.9,227.22,Haryana,Faridabad,Amazon Pay,Expedited,Website,1,2
AMZ-181636,2023-12-24,CUST-42429,Reyansh Mehta,Returning,Books,Children's Book,3,579.91,1739.73,10,173.97,1565.76,1240.44,325.32,Rajasthan,Udaipur,UPI,Standard,Amazon App - Prime,0,3
AMZ-168309,2023-12-24,CUST-35002,Karan Chopra,Prime Member,Home & Kitchen,Mixer Grinder,1,5413.11,5413.11,25,1353.28,4059.83,4112.7,-52.87,Kerala,Kochi,Cash on Delivery,Standard,Website,0,4
AMZ-158560,2023-12-24,CUST-13339,Riya Nair,Returning,Fashion,Women's Kurti,4,1589.15,6356.6,0,0.0,6356.6,4170.48,2186.12,Punjab,Amritsar,Debit Card,Standard,Mobile App,0,5
AMZ-173784,2023-12-24,CUST-28177,Ishita Joshi,New,Home & Kitchen,Storage Boxes,1,713.56,713.56,0,0.0,713.56,544.54,169.02,Delhi,New Delhi,UPI,Prime One-Day,Mobile App,0,5
AMZ-171213,2023-12-24,CUST-33699,Reyansh Iyer,Returning,Electronics,Camera,2,39703.27,79406.54,0,0.0,79406.54,53672.42,25734.12,Delhi,New Delhi,Credit Card,Standard,Amazon App - Prime,0,4
AMZ-184034,2023-12-24,CUST-44043,Aadhya Kumar,Returning,Home & Kitchen,Mixer Grinder,1,6587.42,6587.42,30,1976.23,4611.19,4974.69,-363.5,Haryana,Gurugram,Net Banking,Standard,Mobile App,0,5
AMZ-141699,2023-12-24,CUST-20723,Ananya Rao,New,Home & Kitchen,Bedsheet Set,1,431.4,431.4,20,86.28,345.12,301.88,43.24,Punjab,Ludhiana,Credit Card,Standard,Website,0,4
AMZ-145079,2023-12-24,CUST-11950,Diya Sharma,Prime Member,Beauty & Personal Care,Makeup Kit,1,1969.57,1969.57,20,393.91,1575.66,1324.87,250.79,Haryana,Faridabad,Credit Card,Same-Day,Website,0,2
AMZ-160984,2023-12-24,CUST-25589,Aditya Mehta,New,Fashion,Men's T-Shirt,2,720.79,1441.58,15,216.24,1225.34,821.46,403.88,Telangana,Hyderabad,Cash on Delivery,Standard,Website,0,5
AMZ-115957,2023-12-24,CUST-33569,Saanvi Das,Returning,Toys & Baby Products,Soft Toy,1,2426.45,2426.45,20,485.29,1941.16,1846.93,94.23,Kerala,Thiruvananthapuram,UPI,Expedited,Amazon App - Prime,0,4
AMZ-158136,2023-12-24,CUST-32903,Diya Malhotra,Returning,Electronics,Camera,1,64588.79,64588.79,15,9688.32,54900.47,40017.53,14882.94,Maharashtra,Nagpur,UPI,Standard,Mobile App,0,4
AMZ-177829,2023-12-24,CUST-42456,Kabir Mehta,Returning,Beauty & Personal Care,Trimmer,1,443.26,443.26,15,66.49,376.77,319.28,57.49,Delhi,New Delhi,UPI,Standard,Website,0,5
AMZ-189161,2023-12-24,CUST-35665,Diya Bose,Returning,Electronics,Power Bank,1,55545.29,55545.29,0,0.0,55545.29,35328.92,20216.37,Tamil Nadu,Chennai,Credit Card,Standard,Website,0,5
AMZ-129417,2023-12-24,CUST-32988,Riya Gupta,Prime Member,Fashion,Women's Kurti,1,4462.07,4462.07,30,1338.62,3123.45,2688.31,435.14,Tamil Nadu,Chennai,Amazon Pay,Standard,Website,0,3
AMZ-105635,2023-12-24,CUST-34865,Ananya Das,New,Books,Cookbook,1,739.13,739.13,15,110.87,628.26,553.08,75.18,Tamil Nadu,Chennai,Amazon Pay,Standard,Mobile App,0,5
